id,name,latitude,longitude,country_code
w959882369,Normanton Hospital,-17.677985,141.086847,AU
w960996340,Young Health Service,-34.320632,148.288215,AU
w960996372,Mercy Care Centre,-34.321242,148.288804,AU
w962110432,Forsayth Hospital - Primary Health Centre,-18.589965,143.605034,AU
w962819143,Springwood Hospital,-33.690547,150.570861,AU
w965598409,Riverina Day Surgery,-35.121189,147.354455,AU
w965598445,Calvary Riverina Surgicentre,-35.116,147.352511,AU
w965790001,Ramsay Clinic Wentworthville,-33.810872,150.974478,AU
w965960376,Holroyd Private Hospital,-33.846272,150.978926,AU
w965960426,Auburn Hospital,-33.860404,151.033124,AU
w970536217,Prince of Wales Hospital,-33.918401,151.239388,AU
w972755489,Calvary Central Districts Hospital,-34.755457,138.656197,AU
w974861664,Seymour Hospital,-37.01821,145.139077,AU
w975596525,Tamworth Cardiology,-31.085524,150.927627,AU
w981962282,Darwin Private Hospital,-12.357442,130.881916,AU
w983072159,Mooroolbark Residential Aged Care Facility,-37.79249,145.318478,AU
w987544205,Vermont Private Hospital,-37.858216,145.199651,AU
w995144329,Calvary Health Care Sydney,-33.975776,151.135749,AU
w998580714,Eidsvold Multipurpose Health Service,-25.382549,151.125923,AU
w998927695,Mundubbera Multipurpose Health Service,-25.587675,151.293498,AU
w999464380,Jandowae Hospital,-26.780838,151.105132,AU
w1003763736,Joyce Palmer Health Service,-18.732863,146.578763,AU
w1005484257,Darling Downs Hospital And Health Service,-27.273436,150.456422,AU
w1005668821,Walgett Multi Purpose Service,-30.030978,148.116098,AU
w1010493960,Frankston Private Hospital,-38.154696,145.133046,AU
w1014120833,Epping Private Hospital,-37.649464,145.009527,AU
w1017020342,Varsity Lakes Day Hospital,-28.075002,153.412959,AU
w1019853502,Balranald Multi-Purpose Service,-34.644442,143.568683,AU
w1019853503,Menindee Health Service,-32.390316,142.415014,AU
w1020178696,Inverell Hospital,-29.770685,151.129264,AU
w1020178697,Cessnock Hospital,-32.82747,151.347888,AU
w1020178698,Armidale Private Hospital,-30.512079,151.654617,AU
w1020423439,Wee Waa Community Health Centre,-30.225378,149.448399,AU
w1020423440,Warialda Multi-Purpose Service,-29.538329,150.579138,AU
w1020423441,Tomaree Community Hospital,-32.720385,152.158801,AU
w1020423442,"Scott Memorial Hospital, Scone",-32.051021,150.877637,AU
w1020423444,Quirindi Hospital,-31.500405,150.67664,AU
w1020423446,Merriwa Multi Purpose Service,-32.142708,150.361059,AU
w1020423447,Guyra Multi-Purpose Service,-30.212799,151.679053,AU
w1020713363,Werris Creek Multi-Purpose Service,-31.346673,150.652558,AU
w1020713365,Emmaville Multi-Purpose Service,-29.450213,151.598553,AU
w1020713366,Tingha Multipurpose Service,-29.950888,151.206956,AU
w1020713368,Murrurundi Community Health Centre,-31.770403,150.834788,AU
w1020713369,Bulahelah Health Campus,-32.404194,152.210138,AU
w1020719772,Milton Ulladulla Hospital,-35.317228,150.438945,AU
w1020719773,Wollongong Private Hospital,-34.42566,150.880799,AU
w1020719774,Wollongong Day Surgery,-34.425829,150.881498,AU
w1020735530,Warren Multi Purpose Health Service,-31.693938,147.835863,AU
w1021317406,Henty Multi-Purpose Service,-35.515543,147.031403,AU
w1021530817,Berrigan Multi-Purpose Service,-35.662601,145.81218,AU
w1021531091,Boorowa Multi-Purpose Service,-34.443128,148.726981,AU
w1021533285,Hillston Multi-Purpose Service,-33.478894,145.538946,AU
w1021533723,Jerilderie Multi-Purpose Service,-35.356417,145.720541,AU
w1021548833,Murrumburrah-Harden Multi-Purpose Service,-34.555733,148.360261,AU
w1021549391,Tocumwal Hospital,-35.815349,145.569065,AU
w1021549887,Urana Multi-Purpose Service,-35.325454,146.26746,AU
w1021825039,Lithgow Private Hospital,-33.498548,150.128266,AU
w1022141323,Nimbin Health Service,-28.597568,153.22307,AU
w1022483651,New Maitland Hospital,-32.759375,151.605082,AU
w1022761749,Sydney Southwest Private Hospital,-33.917265,150.928322,AU
w1022766660,Bankstown-Lidcombe Hospital,-33.93313,151.020809,AU
w1022768992,Southern Highlands Private Hospital,-34.484378,150.42281,AU
w1022771145,Gower Wilson Memorial Hospital,-31.529152,159.067942,AU
w1023474005,Braeside Hospital,-33.862045,150.902824,AU
w1023475620,Camden Hospital,-34.062562,150.693667,AU
w1024086087,Batemans Bay District Hospital,-35.713924,150.182213,AU
w1024092271,Bombala Multi-Purpose Service,-36.917451,149.235412,AU
w1024099005,Yass District Hospital,-34.844101,148.90673,AU
w1024099646,Delegate Multi-Purpose Service,-37.044721,148.94597,AU
w1024120595,Sydney Children's Hospital,-33.917516,151.23852,AU
w1024143049,Donvale Rehabilitation Hospital,-37.789721,145.17153,AU
w1024384089,Bathurst Private Hospital,-33.435129,149.588528,AU
w1024448397,Lachlan Health Service Forbes,-33.396356,148.013831,AU
w1024452957,Bourke Multi-Purpose Service,-30.092761,145.948091,AU
w1024682073,Mount Druitt Hospital,-33.765583,150.830397,AU
w1024683247,Condobolin Hospital,-33.081964,147.154987,AU
w1025034445,Blayney Multi-Purpose Service,-33.537733,149.250699,AU
w1025036292,Canowindra Soldiers Memorial Hospital,-33.557075,148.675859,AU
w1025064216,Collarenebri Multi-Purpose Service,-29.544992,148.582106,AU
w1025067737,Dunedoo Multi-Purpose Service,-32.01702,149.39721,AU
w1025089938,Grenfell Multi-Purpose Service,-33.894419,148.167366,AU
w1025092422,Gulgong Multi-Purpose Service,-32.366524,149.522581,AU
w1025093125,Molong Multi-Purpose Service,-33.087979,148.860215,AU
w1025359066,Narromine Health Service,-32.242941,148.238993,AU
w1025360017,Nyngan Health Service,-31.561698,147.201949,AU
w1025361733,Peak Hill Multi Purpose Service,-32.735561,148.198888,AU
w1025362665,Rylstone Health Service,-32.804907,149.975444,AU
w1025364244,Trangie Multi Purpose Service,-32.030694,147.976855,AU
w1025364993,Tullamore Multi Purpose Health Service,-32.634865,147.56888,AU
w1025366278,Wellington Health Service,-32.549845,148.95221,AU
w1025687004,Minchinbury Community Private Hospital,-33.780953,150.828191,AU
w1025693897,Manly Waters Private Hospital,-33.805136,151.284524,AU
w1025694974,South Pacific Private Hospital,-33.775165,151.291401,AU
w1025733253,Longueville Private Hospital,-33.827318,151.169856,AU
w1025736352,Balmain Hospital,-33.859559,151.181615,AU
w1025737377,Allowah Presbyterian Children's Hospital,-33.791871,151.063878,AU
w1025739461,Concord Private Hospital,-33.865039,151.107061,AU
w1025740416,Alwyn Rehabilitation Hospital,-33.882897,151.094267,AU
w1025742287,Wesley Hospital Kogarah,-33.968365,151.128839,AU
w1025952083,St John Of God Hospital,-33.593506,150.701022,AU
w1025991506,Maitland Private Hospital,-32.765528,151.597731,AU
w1025991666,Hunter Valley Private Hospital,-32.882849,151.695287,AU
w1025992530,John Hunter Hospital,-32.921907,151.695561,AU
w1026244743,Pendlebury Clinc Private Hospital,-32.941174,151.653387,AU
w1026245040,Lake Macquarie Private Hospital,-32.981072,151.691717,AU
w1026247542,Lingard Private Hospital,-32.940502,151.755633,AU
w1026248654,South Coast Private Hospital,-34.425971,150.890137,AU
w1026248830,Figtree Private Hospital,-34.439735,150.851153,AU
w1026863284,Nowra Private Hospital,-34.893825,150.606512,AU
w1026864147,Forster Private Hospital,-32.188414,152.513878,AU
w1026865918,Wingham Community Hospital,-31.878022,152.365141,AU
w1026868423,Wauchope District Memorial Hospital,-31.457424,152.728048,AU
w1031857292,Epworth Camberwell,-37.846233,145.054487,AU
w1036417519,Laidley Hospital,-27.633081,152.399766,AU
w1036834755,Weststate Private Hospital,-19.268269,146.804106,AU
w1037285419,Nepean Private Hospital,-33.757693,150.713188,AU
w1054587619,Wudinna Hospital,-33.050391,135.467134,AU
w1057051180,Edenhope and District Memorial Hospital,-37.035302,141.289166,AU
w1058717447,Booleroo Centre District Hospital and Health Services,-32.878068,138.351359,AU
w1062797719,Westmead Rehabilitation Hospital,-33.819256,150.981059,AU
w1067772911,Tanunda War Memorial Hospital,-34.528496,138.961109,AU
w1075791157,Kingsgrove Day Hospital,-33.943852,151.1021,AU
w1080937753,Caboolture Satellite Hospital,-27.079656,152.95557,AU
w1080937754,Bribie Island Satellite Health Centre,-27.081652,153.168789,AU
w1081661576,Tweed Day Surgery,-28.178789,153.54027,AU
w1084389042,sportsmed Stepney Healthcare Hub,-34.913816,138.625278,AU
w1087648579,Emerald Hospital,-23.515227,148.154705,AU
w1088171920,Sunshine Coast University Hospital,-26.746945,153.113289,AU
w1088171921,Sunshine Coast University Private Hospital,-26.744009,153.114074,AU
w1091639065,Waratah Private Hospital,-33.964393,151.100461,AU
w1113180120,Kaniva Hospital,-36.381404,141.246038,AU
w1116240495,Kingaroy Hospital,-26.532286,151.838813,AU
w1116738012,Kimba District Hospital and Aged Care,-33.142947,136.416286,AU
w1119490399,Norseman Hospital,-32.199836,121.766919,AU
w1125349886,Dalwallinu District Hospital,-30.277141,116.656546,AU
w1126371985,Kellerberrin Memorial Hospital,-31.628789,117.717147,AU
w1126665431,Toowoomba Allied Health,-27.566563,151.974522,AU
w1126806566,Beverley District Health Service,-32.102756,116.923006,AU
w1131140133,Quairading Health Service,-32.014711,117.402685,AU
w1133604833,Wyalkatchem District Hospital,-31.175942,117.386444,AU
w1135903008,Lake Grace Health Service,-33.102471,118.453087,AU
w1143849904,Ravensthorpe District Health Service,-33.585032,120.046041,AU
w1149572436,Matilda Nepean,-33.759766,150.716387,AU
w1163307824,Glenelg Community Hospital Inc,-34.989946,138.512209,AU
w1167765261,Attadale Rehabilitation Hospital,-32.029683,115.810648,AU
w1167905350,Mildura Health Private Hospital,-34.184842,142.145702,AU
w1174705690,Jarrah House,-33.981609,151.243833,AU
w1185719033,Narembeen District Memorial Hospita,-32.061656,118.391158,AU
w1185719034,Emergency Health Centre,-32.061636,118.391137,AU
w1185896250,Merredin Health Service,-31.485148,118.27642,AU
w1190971505,Kununurra District Hospital,-15.775188,128.733351,AU
w1191727312,Sunshine Private Hospital,-37.761885,144.815479,AU
w1193449376,Wyndham Hospital,-15.477624,128.127318,AU
w1204381715,Griffith Rehabilitation Hospital,-35.010273,138.523858,AU
w1204639365,CCU - Community Care Unit,-24.870482,152.339646,AU
w1212664866,Gulargambone Multi-Purpose Service,-31.329947,148.469261,AU
w1213996959,Tottenham Multi Purpose Service,-32.242462,147.358118,AU
w1214276092,Princess Alexandra Hospital,-27.494958,153.033333,AU
w1216374222,Toowong Private Hospital,-27.477466,152.991682,AU
w1239377342,Lakeview Private Hospital,-33.730825,150.963343,AU
w1257131333,The George Centre,-34.023585,150.770798,AU
w1263644813,St Marys Community Health Centre,-41.575876,148.181302,AU
w1273216368,Long Jetty Healthcare Centre,-33.368892,151.46849,AU
w1279054081,Duntroon Military Hospital,-35.295558,149.168869,AU
w1284297879,Oakey Hospital,-27.424198,151.719344,AU
w1297791826,Springsure Hospital - Multi-purpose Health Service,-24.120014,148.084891,AU
w1297894047,Tibooburra Health Service,-29.433161,142.012912,AU
w1297895412,Mount Wilga Private Hospital,-33.692383,151.09297,AU
w1298020728,Sacred Heart Health Service,-33.880438,151.219471,AU
w1298022218,The Hills Clinic Kellyville,-33.716973,150.9527,AU
w1298677961,Macquarie University Hospital,-33.773757,151.11812,AU
w1298712802,Tresillian Queen Elizabeth II (QEII) Family Centre,-35.3233,149.079093,AU
w1298897863,Justice Health Services,-33.96999,151.242862,AU
w1298899874,Wilcannia Multi-Purpose Service,-31.557908,143.38544,AU
w1298900934,Adolescent and Young Adult Hospice (AYAH),-33.807162,151.295225,AU
w1298901776,Central Coast Day Hospital,-33.439133,151.383748,AU
w1298901999,Ramsay Clinic Cremorne,-33.833551,151.222869,AU
w1298902375,The Sydney Clinic,-33.901263,151.260983,AU
w1298902716,Ramsay Clinic Macarthur,-34.071993,150.816932,AU
w1298903293,Ramsay Surgical Centre Miranda,-34.034066,151.104133,AU
w1298904002,Coffs Day Hospital,-30.287914,153.124069,AU
w1298904146,Ramsay Surgical Centre Coffs Harbour,-30.300234,153.115865,AU
w1298905185,Calvary North Adelaide Hospital,-34.909744,138.588654,AU
w1298906093,Cairns Private hospital,-16.915411,145.770909,AU
w1298907177,The Bays Hospital,-38.223444,145.041917,AU
w1298907621,Epworth Geelong,-38.193782,144.301908,AU
w1298909048,Caloundra Hospital,-26.800443,153.119547,AU
w1298909716,Waverley Private Hospital,-37.884507,145.145347,AU
w1298910375,Mareeba Hospital,-16.987136,145.424622,AU
w1298910906,Cherbourg Hospital,-26.291664,151.956903,AU
w1298911829,Maryborough District Health Service,-37.044854,143.737844,AU
w1298937801,Baralaba Multipurpose Health Service,-24.184532,149.809437,AU
w1298939554,Ceduna District Health Service,-32.119154,133.67238,AU
w1298940230,Kangaroo Island Health Service,-35.652786,137.641264,AU
w1298941625,Mount Barker District Soldiers' Memorial Hospital,-35.081616,138.869484,AU
w1298942311,Angaston District Hospital,-34.503599,139.054784,AU
w1298943008,Margaret River District Hospital,-33.952078,115.071068,AU
w1298944446,Bridgetown Hospital,-33.951442,116.132024,AU
w1298945337,Cabrini Prahran,-37.854244,145.008854,AU
w1298946744,Ramsay Clinic Caloundra,-26.782515,153.125533,AU
w1298948098,Hervey Bay Surgical Hospital,-25.287029,152.834846,AU
w1299035350,Mater Private Hospital Springfield,-27.686339,152.908836,AU
w1299362621,Bundaberg Private Day Hospital,-24.897013,152.326905,AU
w1299893268,Northern Private Hospital,-37.653904,145.012882,AU
w1299924945,Karratha Health Campus,-20.73221,116.840524,AU
w1300118238,North West Day Hospital,-37.771298,144.909371,AU
w1300119193,New Norfolk District Hospital,-42.780847,147.060186,AU
w1300401659,Calvary Bruce Private Hospital,-35.253809,149.091403,AU
w1300776360,Cowell Hospital,-33.685963,136.921169,AU
w1300782956,Cleve District Hospital,-33.697855,136.494082,AU
w1300799622,Berkeley Vale Private Hospital,-33.337175,151.433252,AU
w1300802776,The Royal Victorian Eye & Ear Hospital,-37.80902,144.976304,AU
w1300805801,Epworth Freemasons,-37.809447,144.982266,AU
w1300807676,Epworth Freemasons Albert Street,-37.811062,144.984193,AU
w1300823812,Hobart Private Hospital,-42.880757,147.32997,AU
w1300834470,Busselton Hospital,-33.654466,115.319667,AU
w1300836035,Barwon Health - Ashley Manor Campus,-38.18289,144.333432,AU
w1300840534,Modbury Hospital,-34.834177,138.689755,AU
w1301295216,St Stephen's Hospital,-25.30009,152.824555,AU
w1301397787,St Vincents Hospital,-41.440691,147.142852,AU
w1301398305,Ardrossan Community Hospital,-34.426469,137.917527,AU
w1301398784,Flinders Island Multi Purpose Centre,-40.121331,148.017329,AU
w1301404313,Calvary - St Luke's Hospital,-41.433947,147.149428,AU
w1301405437,Bairnsdale Regional Health Service,-37.8314,147.607888,AU
w1301406058,Bruce Rock Memorial Hospital,-31.873108,118.146483,AU
w1301419292,Eye and Ear on the Park,-37.811504,144.977388,AU
w1301420978,Ballarat Day Procedure Centre,-37.540813,143.832235,AU
w1301421974,Fitzroy Crossing Hospital,-18.191653,125.562644,AU
w1301424999,Coledale Hospital,-34.283738,150.950552,AU
w1301634943,Katanning Health Service,-33.682825,117.563572,AU
w1301644669,Ivanhoe Health Service,-32.89434,144.295195,AU
w1301646911,Coolamon-Ganmain Multi-Purpose Service,-34.820165,147.199425,AU
w1301650287,Tweed Valley Hospital,-28.263906,153.567393,AU
w1301651738,Karitane,-33.879712,150.965594,AU
w1301653000,Camden Surgical Hospital,-34.052193,150.716677,AU
w1301653881,Hunters Hill Private Hospital,-33.835254,151.150175,AU
w1301655196,Tresillian Family Care Centre - Willoughby,-33.801843,151.206972,AU
w1301655958,Tresillian Wollstonecraft,-33.833784,151.192411,AU
w1301656339,Bondi Junction Private Hospital,-33.892423,151.245737,AU
w1301658335,East Sydney Private Hospital,-33.873701,151.215966,AU
w1301658515,Portland Tabulam Health Centre,-33.358077,149.978575,AU
w1301660380,Bourke Street Health Service,-34.74871,149.719319,AU
w1301870157,Barton Private Hospital,-35.312618,149.132778,AU
w1301906496,The CAPS Clinic,-35.326347,149.09435,AU
w1301915756,St Vincent's Private Hospital Griffith,-34.280651,146.043722,AU
w1302154224,Peel Health Campus - Private,-32.532885,115.762853,AU
w1302163308,Somerset Private Hospital,-33.761574,150.715879,AU
w1302166698,Ramsay Surgical Centre Orange,-33.31571,149.090044,AU
w1302167770,Lismore Base Hospital - Riverlands Drug and Alcohol Service,-28.809416,153.290879,AU
w1302171882,Cobar Health Service,-31.507387,145.825461,AU
w1302173111,Sydney Surgical Centre,-33.916944,151.240797,AU
w1302173816,Victoria Street Private Hospital,-34.422033,150.892972,AU
w1302174804,Arcadia Pittwater Private Hospital,-33.677001,151.286328,AU
w1302197180,Hunter New England Mental Health Service,-32.897517,151.720562,AU
